"corporation_cd","item_short_name","medicine_cd","amount_cd","start_date","end_date","locale_id","item_medicine_amount_kj","item_medicine_amount_kn","business_key","drugs_cd","item_medicine_amount_en","unit","item_medicine","hq_item_regulation_flag","standard_class_div","sales_tax_rate_div","unit_pp","main_pp","ee_ea_div","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","ER","35",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"ER-*","0",,,"0.000","0.000","2",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","ER","35","010","04/01/2016 00:00:00","09/30/2017 00:00:00","ja","ＥＲ１Ｇ","ER1G","0001","02","ER1G",,"ER-*","0","B","08","6.200","5.740","2",,"0","init_data","01/25/2018 20:38:32","init_data","01/25/2018 20:38:32"
"1000","ER","35","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","ＥＲ１Ｇ","ER1G","0001","02","ER1G",,"ER-*","0","B","08","6.200","5.740","2",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","ER","35","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","ＥＲ１Ｇ","ER1G","0001","02","ER1G",,"ER-*","0","B","08","6.200","5.740","2",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","ER","35","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ＥＲ１Ｇ","ER1G","0001","02","ER1G",,"ER-*","0","B","10","6.200","5.640","2",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","ESP","35",,"04/01/2016 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"ESP-*","0",,,"0.000","0.000","2",,"0","init_data","01/25/2018 20:38:32","init_data","01/25/2018 20:38:32"
"1000","ESP","35",,"10/01/2017 00:00:00","11/30/2017 00:00:00","ja",,,"0001","02",,,"ESP-*","0",,,"0.000","0.000","2",,"0","iko90002","11/08/2017 14:56:42","iko90001","12/20/2017 20:27:17"
"1000","ESP","35",,"12/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"ESP-*","0",,,"0.000","0.000","2",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","ESP","35",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"ESP-*","0",,,"0.000","0.000","2",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","ESP","35","010","04/01/2016 00:00:00","09/30/2017 00:00:00","ja","ＥＳＰ２Ｇ","ESP2G","0001","02","ESP2G",,"ESP-*","0","B","08","39.000","36.110","2",,"0","init_data","01/25/2018 20:38:32","init_data","01/25/2018 20:38:32"
"1000","ESP","35","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","ＥＳＰ２Ｇ","ESP2G","0001","02","ESP2G",,"ESP-*","0","B","08","39.000","36.110","2",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","ESP","35","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","ＥＳＰ２Ｇ","ESP2G","0001","02","ESP2G",,"ESP-*","0","B","08","39.000","36.110","2",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","ESP","35","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ＥＳＰ２Ｇ","ESP2G","0001","02","ESP2G",,"ESP-*","0","B","10","39.000","35.450","2",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEA","14",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FEA-G","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEA","14",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FEA-G","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FEA","14",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FEA-G","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEA","14","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%","mg","FEA-G","0","A","08","15.600","14.440","0",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEA","14","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%","mg","FEA-G","0","A","08","15.600","14.440","0",,"0","iko90002","11/08/2017 15:44:00","iko90001","02/23/2018 21:01:02"
"1000","FEA","14","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%","mg","FEA-G","0","A","08","14.600","13.520","0",,"0","iko90001","02/23/2018 21:01:02","ips00017","09/09/2019 17:00:15"
"1000","FEA","14","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","14.400","13.090","0",,"0","ips00017","09/09/2019 17:00:15","ips00039","03/13/2020 11:34:41"
"1000","FEA","14","010","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","13.900","12.640","0",,"0","ips00039","03/13/2020 11:34:41","ips00006","03/11/2021 13:05:24"
"1000","FEA","14","010","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","13.300","12.090","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","FEA","14","010","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","12.300","11.180","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:15"
"1000","FEA","14","010","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","11.400","10.360","0",,"0","ecl09815","03/03/2023 10:55:15","ecl09815","03/05/2024 12:41:09"
"1000","FEA","14","010","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","10.300","9.360","0",,"0","ecl09815","03/05/2024 12:41:09","ips00006","03/07/2025 13:12:16"
"1000","FEA","14","010","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","9.400","8.550","0","2025/3/7 薬価改定に伴う単位薬価更新","0","ips00006","03/07/2025 13:12:16","ips00006","03/05/2026 10:57:40"
"1000","FEA","14","010","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","フェロミア顆粒８．３％","ﾌｪﾛﾐｱｶﾘｭｳ8.3%","0001","02","FEA-G 8.3%",,"FEA-G","0","A","10","8.300","7.550","0","2025/3/7 薬価改定に伴う単位薬価更新
2026/3/5 薬価改定に伴う単位薬価更新","0","ips00006","03/05/2026 10:57:39","ips00006","03/05/2026 10:57:39"
"1000","FEA","17",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FEA-ST","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEA","17",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FEA-ST","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FEA","17",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FEA-ST","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEA","17","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg","mg","FEA50M-TB","0","A","08","9.200","8.520","0",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEA","17","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg","mg","FEA50M-TB","0","A","08","9.200","8.520","0",,"0","iko90002","11/08/2017 15:44:00","iko90001","02/23/2018 21:01:02"
"1000","FEA","17","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg","mg","FEA50M-TB","0","A","08","8.700","8.060","0",,"0","iko90001","02/23/2018 21:01:02","ips00017","09/09/2019 17:00:15"
"1000","FEA","17","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","8.600","7.820","0",,"0","ips00017","09/09/2019 17:00:15","ips00039","03/13/2020 11:34:41"
"1000","FEA","17","010","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","8.400","7.640","0",,"0","ips00039","03/13/2020 11:34:41","ips00006","03/11/2021 13:05:24"
"1000","FEA","17","010","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","8.100","7.360","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","FEA","17","010","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","7.700","7.000","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:15"
"1000","FEA","17","010","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","7.200","6.550","0",,"0","ecl09815","03/03/2023 10:55:15","ecl09815","03/05/2024 12:41:09"
"1000","FEA","17","010","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","6.400","5.820","0",,"0","ecl09815","03/05/2024 12:41:09","ips00006","03/07/2025 13:12:16"
"1000","FEA","17","010","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","6.100","5.550","0","2025/3/7 薬価改定に伴う単位薬価更新","0","ips00006","03/07/2025 13:12:16","ips00006","03/05/2026 10:57:40"
"1000","FEA","17","010","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","フェロミア錠５０ｍｇ","ﾌｪﾛﾐｱｼﾞｮｳ50mg","0001","02","FEA-T 50mg",,"FEA50M-TB","0","A","10","6.300","5.730","0","2025/3/7 薬価改定に伴う単位薬価更新
2026/3/5 薬価改定に伴う単位薬価更新","0","ips00006","03/05/2026 10:57:40","ips00006","03/05/2026 10:57:40"
"1000","FEXK","20",,"11/01/2013 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FEXK-*","0",,,"0.000","0.000","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXK","20",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FEXK-*","0",,,"0.000","0.000","1",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FEXK","20",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FEXK-*","0",,,"0.000","0.000","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEXK","20","010","11/01/2013 00:00:00","09/30/2017 00:00:00","ja","フェキソフェナジンＯＤ錠６０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ60MG","0001","02","FEXK-D60MG","MG","FEXK-*","0","A","08","34.400","31.850","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXK","20","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フェキソフェナジンＯＤ錠６０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ60MG","0001","02","FEXK-D60MG","MG","FEXK-*","0","A","08","34.400","31.850","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FEXK","20","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フェキソフェナジンＯＤ錠６０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ60MG","0001","02","FEXK-D60MG","MG","FEXK-*","0","A","08","34.400","31.850","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FEXK","20","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フェキソフェナジンＯＤ錠６０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ60MG","0001","02","FEXK-D60MG",,"FEXK-*","0","A","10","34.400","31.270","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEXK","20","020","11/01/2013 00:00:00","09/30/2017 00:00:00","ja","フェキソフェナジンＯＤ錠３０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ30MG","0001","02","FEXK-D30MG","MG","FEXK-*","0","A","08","22.200","20.560","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXK","20","020","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フェキソフェナジンＯＤ錠３０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ30MG","0001","02","FEXK-D30MG","MG","FEXK-*","0","A","08","22.200","20.560","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FEXK","20","020","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フェキソフェナジンＯＤ錠３０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ30MG","0001","02","FEXK-D30MG","MG","FEXK-*","0","A","08","22.200","20.560","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FEXK","20","020","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フェキソフェナジンＯＤ錠３０","ﾌｴｷｿﾌｴﾅｼﾞﾝODｼﾞﾖｳ30MG","0001","02","FEXK-D30MG",,"FEXK-*","0","A","10","22.200","20.180","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18",,"12/01/2012 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FEXP-FT","0",,,"0.000","0.000","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXP","18",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FEXP-FT","0",,,"0.000","0.000","1",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FEXP-FT","0",,,"0.000","0.000","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18","010","12/01/2012 00:00:00","09/30/2017 00:00:00","ja","フェキソフェナジン錠３０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ30MG","0001","02","FEXP-T 30M",,"FEXP-FT","0","A","08","22.200","20.560","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXP","18","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フェキソフェナジン錠３０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ30MG","0001","02","FEXP-T 30M",,"FEXP-FT","0","A","08","22.200","20.560","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FEXP","18","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フェキソフェナジン錠３０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ30MG","0001","02","FEXP-T 30M",,"FEXP-FT","0","A","08","22.200","20.560","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フェキソフェナジン錠３０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ30MG","0001","02","FEXP-T 30M",,"FEXP-FT","0","A","10","22.200","20.180","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18","020","12/01/2012 00:00:00","09/30/2017 00:00:00","ja","フェキソフェナジン錠６０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ60MG","0001","02","FEXP-T 60M",,"FEXP-FT","0","A","08","29.400","27.220","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FEXP","18","020","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フェキソフェナジン錠６０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ60MG","0001","02","FEXP-T 60M",,"FEXP-FT","0","A","08","29.400","27.220","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FEXP","18","020","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フェキソフェナジン錠６０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ60MG","0001","02","FEXP-T 60M",,"FEXP-FT","0","A","08","29.400","27.220","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FEXP","18","020","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フェキソフェナジン錠６０ＭＧ","ﾌｴｷｿﾌｴﾅｼﾞﾝｼﾞﾖｳ60MG","0001","02","FEXP-T 60M",,"FEXP-FT","0","A","10","29.400","26.730","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FFUR","13",,"06/01/1999 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FFUR-FG","0",,,"0.000","0.000","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FFUR","13",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FFUR-FG","0",,,"0.000","0.000","1",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FFUR","13",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FFUR-FG","0",,,"0.000","0.000","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FFUR","13","010","06/01/1999 00:00:00","09/30/2017 00:00:00","ja","フロセミド細粒４％","ﾌﾛｾﾐﾄﾞｻｲﾘﾕｳ4%","0001","02","FFUR-FG","G","FFUR-FG","0","A","08","6.400","5.930","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FFUR","13","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フロセミド細粒４％","ﾌﾛｾﾐﾄﾞｻｲﾘﾕｳ4%","0001","02","FFUR-FG","G","FFUR-FG","0","A","08","6.400","5.930","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FFUR","13","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フロセミド細粒４％","ﾌﾛｾﾐﾄﾞｻｲﾘﾕｳ4%","0001","02","FFUR-FG","G","FFUR-FG","0","A","08","6.400","5.930","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FFUR","13","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フロセミド細粒４％","ﾌﾛｾﾐﾄﾞｻｲﾘﾕｳ4%","0001","02","FFUR-FG",,"FFUR-FG","0","A","10","6.400","5.820","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","F-KL6","51",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","03",,,"F-KL6","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:40","init_data","01/25/2018 20:38:40"
"1000","F-KL6","51",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","03",,,"F-KL6","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 15:08:12","ips00017","09/09/2019 17:00:20"
"1000","F-KL6","51",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","03",,,"F-KL6","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","F-KL6","51","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ルミパルスＫＬ－６","ﾙﾐﾊﾟｽKL-6","0001","03","F-KL6",,"F-KL6","0","Z","08","0.000","0.000","0",,"0","init_data","01/25/2018 20:38:40","init_data","01/25/2018 20:38:40"
"1000","F-KL6","51","010","10/01/2017 00:00:00","09/30/2019 00:00:00","ja","ルミパルスＫＬ－６","ﾙﾐﾊﾟｽKL-6","0001","03","F-KL6",,"F-KL6","0","Z","08","0.000","0.000","0",,"0","iko90002","11/08/2017 15:08:12","ips00017","09/09/2019 17:00:20"
"1000","F-KL6","51","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ルミパルスＫＬ－６","ﾙﾐﾊﾟｽKL-6","0001","03","F-KL6",,"F-KL6","0","Z","10","0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","FLUP","18",,"10/01/2010 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"FLUP-FT","0",,,"0.000","0.000","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FLUP","18",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"FLUP-FT","0",,,"0.000","0.000","1",,"0","iko90002","11/08/2017 14:56:42","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"FLUP-FT","0",,,"0.000","0.000","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18","010","10/01/2010 00:00:00","09/30/2017 00:00:00","ja","フルボキサミン錠２５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ25MG","0001","02","FLUP-T25",,"FLUP-FT","0","A","08","18.500","17.130","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FLUP","18","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フルボキサミン錠２５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ25MG","0001","02","FLUP-T25",,"FLUP-FT","0","A","08","18.500","17.130","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FLUP","18","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フルボキサミン錠２５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ25MG","0001","02","FLUP-T25",,"FLUP-FT","0","A","08","18.500","17.130","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フルボキサミン錠２５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ25MG","0001","02","FLUP-T25",,"FLUP-FT","0","A","10","18.500","16.820","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18","020","10/01/2010 00:00:00","09/30/2017 00:00:00","ja","フルボキサミン錠５０ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ50MG","0001","02","FLUP-T50",,"FLUP-FT","0","A","08","29.900","27.690","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FLUP","18","020","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フルボキサミン錠５０ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ50MG","0001","02","FLUP-T50",,"FLUP-FT","0","A","08","29.900","27.690","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
"1000","FLUP","18","020","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","フルボキサミン錠５０ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ50MG","0001","02","FLUP-T50",,"FLUP-FT","0","A","08","29.900","27.690","1",,"0","iko90001","12/20/2017 20:27:17","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18","020","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","フルボキサミン錠５０ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ50MG","0001","02","FLUP-T50",,"FLUP-FT","0","A","10","29.900","27.180","1",,"0","ips00017","09/09/2019 17:00:15","ips00017","09/09/2019 17:00:15"
"1000","FLUP","18","030","10/01/2010 00:00:00","09/30/2017 00:00:00","ja","フルボキサミン錠７５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ75MG","0001","02","FLUP-T75",,"FLUP-FT","0","A","08","45.000","41.670","1",,"0","init_data","01/25/2018 20:38:33","init_data","01/25/2018 20:38:33"
"1000","FLUP","18","030","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","フルボキサミン錠７５ｍｇ","ﾌﾙﾎﾞｷｻﾐﾝｼﾞﾖｳ75MG","0001","02","FLUP-T75",,"FLUP-FT","0","A","08","45.000","41.670","1",,"0","iko90002","11/08/2017 15:08:11","iko90001","12/20/2017 20:27:17"
